Nombre del evento,Número de eventos,Total de usuarios,Número de eventos por usuario,Total de ingresos
START_LEVEL_942,2,2,1,0
START_LEVEL_943,2,2,1,0
START_LEVEL_951,2,2,1,0
START_LEVEL_968,2,1,2,0
START_LEVEL_972,2,1,2,0
START_LEVEL_976,2,1,2,0
START_LEVEL_980,2,1,2,0
START_LEVEL_983,2,1,2,0
START_LEVEL_986,2,1,2,0
START_LEVEL_991,2,1,2,0
START_LEVEL_997,2,1,2,0
START_LEVEL_999,2,1,2,0
TIME_LEVEL_14101,2,2,1,0
TIME_LEVEL_14111,2,2,1,0
TIME_LEVEL_14121,2,2,1,0
TIME_LEVEL_14131,2,2,1,0
TIME_LEVEL_14141,2,2,1,0
TIME_LEVEL_14151,2,2,1,0
TIME_LEVEL_2831,2,2,1,0
TIME_LEVEL_2841,2,2,1,0
TIME_LEVEL_2851,2,2,1,0
TIME_LEVEL_2861,2,2,1,0
TIME_LEVEL_2871,2,2,1,0
TIME_LEVEL_2881,2,2,1,0
TIME_LEVEL_2891,2,2,1,0
TIME_LEVEL_2901,2,2,1,0
TIME_LEVEL_2911,2,2,1,0
TIME_LEVEL_2921,2,2,1,0
TIME_LEVEL_2931,2,2,1,0
TIME_LEVEL_2941,2,2,1,0
TIME_LEVEL_2951,2,2,1,0
TIME_LEVEL_2961,2,2,1,0
TIME_LEVEL_2971,2,2,1,0
TIME_LEVEL_3081,2,2,1,0
TIME_LEVEL_3091,2,2,1,0
TIME_LEVEL_3101,2,2,1,0
TIME_LEVEL_3111,2,2,1,0
TIME_LEVEL_3121,2,2,1,0
TIME_LEVEL_3131,2,2,1,0
TIME_LEVEL_3141,2,2,1,0
TIME_LEVEL_3151,2,2,1,0
TIME_LEVEL_3161,2,2,1,0
TIME_LEVEL_3171,2,2,1,0
TIME_LEVEL_3181,2,2,1,0
TIME_LEVEL_3371,2,2,1,0
TIME_LEVEL_3381,2,2,1,0
TIME_LEVEL_3481,2,2,1,0
TIME_LEVEL_3491,2,2,1,0
TIME_LEVEL_3501,2,2,1,0
TIME_LEVEL_3511,2,2,1,0
TIME_LEVEL_3521,2,2,1,0
TIME_LEVEL_3531,2,2,1,0
TIME_LEVEL_3541,2,2,1,0
TIME_LEVEL_3551,2,2,1,0
TIME_LEVEL_3561,2,2,1,0
TIME_LEVEL_3571,2,2,1,0
TIME_LEVEL_3581,2,2,1,0
TIME_LEVEL_3591,2,2,1,0
TIME_LEVEL_3691,2,2,1,0
TIME_LEVEL_3701,2,2,1,0
TIME_LEVEL_3711,2,2,1,0
TIME_LEVEL_3721,2,2,1,0
TIME_LEVEL_3731,2,2,1,0
TIME_LEVEL_3861,2,2,1,0
TIME_LEVEL_3871,2,2,1,0
TIME_LEVEL_3881,2,2,1,0
TIME_LEVEL_3891,2,2,1,0
TIME_LEVEL_3901,2,2,1,0
TIME_LEVEL_3911,2,2,1,0
TIME_LEVEL_3921,2,2,1,0
TIME_LEVEL_3931,2,2,1,0
TIME_LEVEL_3941,2,2,1,0
TIME_LEVEL_3951,2,2,1,0
TIME_LEVEL_3961,2,2,1,0
TIME_LEVEL_3971,2,2,1,0
TIME_LEVEL_3981,2,2,1,0
TIME_LEVEL_4001,2,2,1,0
TIME_LEVEL_4011,2,2,1,0
TIME_LEVEL_4021,2,2,1,0
TIME_LEVEL_4031,2,2,1,0
TIME_LEVEL_4041,2,2,1,0
TIME_LEVEL_4051,2,2,1,0
TIME_LEVEL_4061,2,2,1,0
TIME_LEVEL_4071,2,2,1,0
TIME_LEVEL_4081,2,2,1,0
TIME_LEVEL_4091,2,2,1,0
TIME_LEVEL_4101,2,2,1,0
TIME_LEVEL_4111,2,2,1,0
TIME_LEVEL_4121,2,2,1,0
TIME_LEVEL_4131,2,2,1,0
TIME_LEVEL_4141,2,2,1,0
TIME_LEVEL_4151,2,2,1,0
TIME_LEVEL_4161,2,2,1,0
TIME_LEVEL_4171,2,2,1,0
TIME_LEVEL_4181,2,2,1,0
TIME_LEVEL_4191,2,2,1,0
TIME_LEVEL_4201,2,2,1,0
TIME_LEVEL_4211,2,2,1,0
TIME_LEVEL_4221,2,2,1,0
TIME_LEVEL_4231,2,2,1,0
TIME_LEVEL_4321,2,2,1,0
TIME_LEVEL_4331,2,2,1,0
TIME_LEVEL_4341,2,2,1,0
TIME_LEVEL_4351,2,2,1,0
TIME_LEVEL_4361,2,2,1,0
TIME_LEVEL_4371,2,2,1,0
TIME_LEVEL_4381,2,2,1,0
TIME_LEVEL_4391,2,2,1,0
TIME_LEVEL_4401,2,2,1,0
TIME_LEVEL_4551,2,2,1,0
TIME_LEVEL_4561,2,2,1,0
TIME_LEVEL_4571,2,2,1,0
TIME_LEVEL_4581,2,2,1,0
TIME_LEVEL_4591,2,2,1,0
TIME_LEVEL_4601,2,2,1,0
TIME_LEVEL_4611,2,2,1,0
TIME_LEVEL_4621,2,2,1,0
TIME_LEVEL_4631,2,2,1,0
TIME_LEVEL_4641,2,2,1,0
TIME_LEVEL_4651,2,2,1,0
TIME_LEVEL_4661,2,2,1,0
TIME_LEVEL_4671,2,2,1,0
TIME_LEVEL_4681,2,2,1,0
TIME_LEVEL_4691,2,2,1,0
TIME_LEVEL_4701,2,2,1,0
TIME_LEVEL_4711,2,2,1,0
TIME_LEVEL_4721,2,2,1,0
TIME_LEVEL_4731,2,2,1,0
TIME_LEVEL_4741,2,2,1,0
TIME_LEVEL_4751,2,2,1,0
TIME_LEVEL_4761,2,2,1,0
TIME_LEVEL_4771,2,2,1,0
TIME_LEVEL_4781,2,2,1,0
TIME_LEVEL_4791,2,2,1,0
TIME_LEVEL_4801,2,2,1,0
TIME_LEVEL_4811,2,2,1,0
TIME_LEVEL_4821,2,2,1,0
TIME_LEVEL_4831,2,2,1,0
TIME_LEVEL_4841,2,2,1,0
TIME_LEVEL_4851,2,2,1,0
TIME_LEVEL_4861,2,2,1,0
TIME_LEVEL_4871,2,2,1,0
TIME_LEVEL_4951,2,2,1,0
TIME_LEVEL_4961,2,2,1,0
TIME_LEVEL_4971,2,2,1,0
TIME_LEVEL_4981,2,2,1,0
TIME_LEVEL_4991,2,2,1,0
TIME_LEVEL_5001,2,2,1,0
TIME_LEVEL_5011,2,2,1,0
TIME_LEVEL_5021,2,2,1,0
TIME_LEVEL_5031,2,2,1,0
TIME_LEVEL_5041,2,2,1,0
TIME_LEVEL_5051,2,2,1,0
TIME_LEVEL_5061,2,2,1,0
TIME_LEVEL_5191,2,2,1,0
TIME_LEVEL_5201,2,2,1,0
TIME_LEVEL_5211,2,2,1,0
TIME_LEVEL_5221,2,2,1,0
TIME_LEVEL_5231,2,2,1,0
TIME_LEVEL_5381,2,2,1,0
TIME_LEVEL_5391,2,2,1,0
TIME_LEVEL_5401,2,2,1,0
TIME_LEVEL_5411,2,2,1,0
TIME_LEVEL_5601,2,2,1,0
TIME_LEVEL_6411,2,2,1,0
TIME_LEVEL_6421,2,2,1,0
TIME_LEVEL_6431,2,2,1,0
TIME_LEVEL_6441,2,2,1,0
TIME_LEVEL_6451,2,2,1,0
TIME_LEVEL_7461,2,2,1,0
TIME_LEVEL_7471,2,2,1,0
TIME_LEVEL_7481,2,2,1,0
TIME_LEVEL_7491,2,2,1,0
TIME_LEVEL_7501,2,2,1,0
TIME_LEVEL_7511,2,2,1,0
TIME_LEVEL_7521,2,2,1,0
TIME_LEVEL_7531,2,2,1,0
TIME_LEVEL_7681,2,2,1,0
TIME_LEVEL_7691,2,2,1,0
TIME_LEVEL_7701,2,2,1,0
TIME_LEVEL_7711,2,2,1,0
TIME_LEVEL_7721,2,2,1,0
TIME_LEVEL_7731,2,2,1,0
TIME_LEVEL_7741,2,2,1,0
TIME_LEVEL_7751,2,2,1,0
TIME_LEVEL_9411,2,2,1,0
TIME_LEVEL_9421,2,2,1,0
TIME_LEVEL_9431,2,2,1,0
TIME_LEVEL_9441,2,2,1,0
LEVEL_COMPLETED_1000,1,1,1,0
LEVEL_COMPLETED_1001,1,1,1,0
LEVEL_COMPLETED_1002,1,1,1,0
LEVEL_COMPLETED_1003,1,1,1,0
LEVEL_COMPLETED_1004,1,1,1,0
LEVEL_COMPLETED_1005,1,1,1,0
LEVEL_COMPLETED_1006,1,1,1,0
LEVEL_COMPLETED_1007,1,1,1,0
LEVEL_COMPLETED_1008,1,1,1,0
LEVEL_COMPLETED_1009,1,1,1,0
LEVEL_COMPLETED_1010,1,1,1,0
LEVEL_COMPLETED_1011,1,1,1,0
LEVEL_COMPLETED_1012,1,1,1,0
LEVEL_COMPLETED_1013,1,1,1,0
LEVEL_COMPLETED_1014,1,1,1,0
LEVEL_COMPLETED_1015,1,1,1,0
LEVEL_COMPLETED_1016,1,1,1,0
LEVEL_COMPLETED_1017,1,1,1,0
LEVEL_COMPLETED_1018,1,1,1,0
LEVEL_COMPLETED_1019,1,1,1,0
LEVEL_COMPLETED_1020,1,1,1,0
LEVEL_COMPLETED_1021,1,1,1,0
LEVEL_COMPLETED_1022,1,1,1,0
LEVEL_COMPLETED_1023,1,1,1,0
LEVEL_COMPLETED_1024,1,1,1,0
LEVEL_COMPLETED_1025,1,1,1,0
LEVEL_COMPLETED_1026,1,1,1,0
LEVEL_COMPLETED_1027,1,1,1,0
LEVEL_COMPLETED_1028,1,1,1,0
LEVEL_COMPLETED_1029,1,1,1,0
LEVEL_COMPLETED_1032,1,1,1,0
LEVEL_COMPLETED_1033,1,1,1,0
LEVEL_COMPLETED_1034,1,1,1,0
LEVEL_COMPLETED_1035,1,1,1,0
LEVEL_COMPLETED_1036,1,1,1,0
LEVEL_COMPLETED_1037,1,1,1,0
LEVEL_COMPLETED_1038,1,1,1,0
LEVEL_COMPLETED_1039,1,1,1,0
LEVEL_COMPLETED_1040,1,1,1,0
LEVEL_COMPLETED_1041,1,1,1,0
LEVEL_COMPLETED_1042,1,1,1,0
LEVEL_COMPLETED_1043,1,1,1,0
LEVEL_COMPLETED_1044,1,1,1,0
LEVEL_COMPLETED_1045,1,1,1,0
LEVEL_COMPLETED_1046,1,1,1,0
LEVEL_COMPLETED_1047,1,1,1,0
LEVEL_COMPLETED_1048,1,1,1,0
LEVEL_COMPLETED_1049,1,1,1,0
LEVEL_COMPLETED_1050,1,1,1,0
LEVEL_COMPLETED_1051,1,1,1,0
LEVEL_COMPLETED_1052,1,1,1,0
LEVEL_COMPLETED_1053,1,1,1,0
LEVEL_COMPLETED_1054,1,1,1,0
LEVEL_COMPLETED_1055,1,1,1,0
LEVEL_COMPLETED_1056,1,1,1,0
LEVEL_COMPLETED_1057,1,1,1,0
LEVEL_COMPLETED_1058,1,1,1,0
LEVEL_COMPLETED_1059,1,1,1,0
LEVEL_COMPLETED_1060,1,1,1,0
LEVEL_COMPLETED_1061,1,1,1,0
LEVEL_COMPLETED_1062,1,1,1,0
LEVEL_COMPLETED_1063,1,1,1,0
LEVEL_COMPLETED_1064,1,1,1,0
LEVEL_COMPLETED_1065,1,1,1,0
LEVEL_COMPLETED_1066,1,1,1,0
LEVEL_COMPLETED_1067,1,1,1,0
LEVEL_COMPLETED_1068,1,1,1,0
LEVEL_COMPLETED_1069,1,1,1,0
LEVEL_COMPLETED_1070,1,1,1,0
LEVEL_COMPLETED_1071,1,1,1,0
LEVEL_COMPLETED_1072,1,1,1,0
LEVEL_COMPLETED_1073,1,1,1,0
LEVEL_COMPLETED_1074,1,1,1,0
LEVEL_COMPLETED_1075,1,1,1,0
LEVEL_COMPLETED_1076,1,1,1,0
LEVEL_COMPLETED_1077,1,1,1,0
LEVEL_COMPLETED_1078,1,1,1,0
LEVEL_COMPLETED_1079,1,1,1,0
LEVEL_COMPLETED_1080,1,1,1,0
LEVEL_COMPLETED_1081,1,1,1,0
LEVEL_COMPLETED_1082,1,1,1,0
LEVEL_COMPLETED_1083,1,1,1,0
LEVEL_COMPLETED_1084,1,1,1,0
LEVEL_COMPLETED_1085,1,1,1,0
LEVEL_COMPLETED_1086,1,1,1,0
LEVEL_COMPLETED_1087,1,1,1,0
LEVEL_COMPLETED_1088,1,1,1,0
LEVEL_COMPLETED_1089,1,1,1,0
LEVEL_COMPLETED_1090,1,1,1,0
LEVEL_COMPLETED_1091,1,1,1,0
LEVEL_COMPLETED_1092,1,1,1,0
LEVEL_COMPLETED_1093,1,1,1,0
LEVEL_COMPLETED_1094,1,1,1,0
LEVEL_COMPLETED_1095,1,1,1,0
LEVEL_COMPLETED_1096,1,1,1,0
LEVEL_COMPLETED_1097,1,1,1,0
LEVEL_COMPLETED_1098,1,1,1,0
LEVEL_COMPLETED_1099,1,1,1,0
LEVEL_COMPLETED_1100,1,1,1,0
LEVEL_COMPLETED_1101,1,1,1,0
LEVEL_COMPLETED_1102,1,1,1,0
LEVEL_COMPLETED_1103,1,1,1,0
LEVEL_COMPLETED_1104,1,1,1,0
LEVEL_COMPLETED_1105,1,1,1,0
LEVEL_COMPLETED_1106,1,1,1,0
LEVEL_COMPLETED_1107,1,1,1,0
LEVEL_COMPLETED_1108,1,1,1,0
LEVEL_COMPLETED_1109,1,1,1,0
LEVEL_COMPLETED_1110,1,1,1,0
LEVEL_COMPLETED_1111,1,1,1,0
LEVEL_COMPLETED_1112,1,1,1,0
LEVEL_COMPLETED_1113,1,1,1,0
LEVEL_COMPLETED_1114,1,1,1,0
LEVEL_COMPLETED_1115,1,1,1,0
LEVEL_COMPLETED_1116,1,1,1,0
LEVEL_COMPLETED_1117,1,1,1,0
LEVEL_COMPLETED_1118,1,1,1,0
LEVEL_COMPLETED_1119,1,1,1,0
LEVEL_COMPLETED_1120,1,1,1,0
LEVEL_COMPLETED_1121,1,1,1,0
LEVEL_COMPLETED_1122,1,1,1,0
LEVEL_COMPLETED_1123,1,1,1,0
LEVEL_COMPLETED_1124,1,1,1,0
LEVEL_COMPLETED_1125,1,1,1,0
LEVEL_COMPLETED_1126,1,1,1,0
LEVEL_COMPLETED_1127,1,1,1,0
LEVEL_COMPLETED_1128,1,1,1,0
LEVEL_COMPLETED_1129,1,1,1,0
LEVEL_COMPLETED_1130,1,1,1,0
LEVEL_COMPLETED_1131,1,1,1,0
LEVEL_COMPLETED_1132,1,1,1,0
LEVEL_COMPLETED_1133,1,1,1,0
LEVEL_COMPLETED_1134,1,1,1,0
LEVEL_COMPLETED_1135,1,1,1,0
LEVEL_COMPLETED_1136,1,1,1,0
LEVEL_COMPLETED_1137,1,1,1,0
LEVEL_COMPLETED_1138,1,1,1,0
LEVEL_COMPLETED_1139,1,1,1,0
LEVEL_COMPLETED_1140,1,1,1,0
LEVEL_COMPLETED_1141,1,1,1,0
LEVEL_COMPLETED_1142,1,1,1,0
LEVEL_COMPLETED_1143,1,1,1,0
LEVEL_COMPLETED_1144,1,1,1,0
LEVEL_COMPLETED_1145,1,1,1,0
LEVEL_COMPLETED_1146,1,1,1,0
LEVEL_COMPLETED_1147,1,1,1,0
LEVEL_COMPLETED_1148,1,1,1,0
LEVEL_COMPLETED_1149,1,1,1,0
LEVEL_COMPLETED_1150,1,1,1,0
LEVEL_COMPLETED_1151,1,1,1,0
LEVEL_COMPLETED_1152,1,1,1,0
LEVEL_COMPLETED_1153,1,1,1,0
LEVEL_COMPLETED_1154,1,1,1,0
LEVEL_COMPLETED_1155,1,1,1,0
LEVEL_COMPLETED_1156,1,1,1,0
LEVEL_COMPLETED_1157,1,1,1,0
LEVEL_COMPLETED_1158,1,1,1,0
LEVEL_COMPLETED_1159,1,1,1,0
LEVEL_COMPLETED_1160,1,1,1,0
LEVEL_COMPLETED_1161,1,1,1,0
LEVEL_COMPLETED_1162,1,1,1,0
LEVEL_COMPLETED_1163,1,1,1,0
LEVEL_COMPLETED_1164,1,1,1,0
LEVEL_COMPLETED_1165,1,1,1,0
LEVEL_COMPLETED_1166,1,1,1,0
LEVEL_COMPLETED_1167,1,1,1,0
LEVEL_COMPLETED_1168,1,1,1,0
LEVEL_COMPLETED_1169,1,1,1,0
LEVEL_COMPLETED_1170,1,1,1,0
LEVEL_COMPLETED_1171,1,1,1,0
LEVEL_COMPLETED_1172,1,1,1,0
LEVEL_COMPLETED_1173,1,1,1,0
LEVEL_COMPLETED_1174,1,1,1,0
LEVEL_COMPLETED_1175,1,1,1,0
LEVEL_COMPLETED_1176,1,1,1,0
LEVEL_COMPLETED_1177,1,1,1,0
LEVEL_COMPLETED_1178,1,1,1,0
LEVEL_COMPLETED_1179,1,1,1,0
LEVEL_COMPLETED_1180,1,1,1,0
LEVEL_COMPLETED_1181,1,1,1,0
LEVEL_COMPLETED_1182,1,1,1,0
LEVEL_COMPLETED_1183,1,1,1,0
LEVEL_COMPLETED_1184,1,1,1,0
LEVEL_COMPLETED_1185,1,1,1,0
LEVEL_COMPLETED_1186,1,1,1,0
LEVEL_COMPLETED_1187,1,1,1,0
LEVEL_COMPLETED_1188,1,1,1,0
LEVEL_COMPLETED_1189,1,1,1,0
LEVEL_COMPLETED_1190,1,1,1,0
LEVEL_COMPLETED_1191,1,1,1,0
LEVEL_COMPLETED_1192,1,1,1,0
LEVEL_COMPLETED_1193,1,1,1,0
LEVEL_COMPLETED_1194,1,1,1,0
LEVEL_COMPLETED_1195,1,1,1,0
LEVEL_COMPLETED_1196,1,1,1,0
LEVEL_COMPLETED_1280,1,1,1,0
LEVEL_COMPLETED_1281,1,1,1,0
LEVEL_COMPLETED_1282,1,1,1,0
LEVEL_COMPLETED_1283,1,1,1,0
LEVEL_COMPLETED_1284,1,1,1,0
LEVEL_COMPLETED_1285,1,1,1,0
LEVEL_COMPLETED_1286,1,1,1,0
LEVEL_COMPLETED_1287,1,1,1,0
LEVEL_COMPLETED_1288,1,1,1,0
LEVEL_COMPLETED_1320,1,1,1,0
LEVEL_COMPLETED_1321,1,1,1,0
LEVEL_COMPLETED_1322,1,1,1,0
LEVEL_COMPLETED_1323,1,1,1,0
LEVEL_COMPLETED_1324,1,1,1,0
LEVEL_COMPLETED_1325,1,1,1,0
LEVEL_COMPLETED_1326,1,1,1,0
LEVEL_COMPLETED_1327,1,1,1,0
LEVEL_COMPLETED_1328,1,1,1,0
LEVEL_COMPLETED_1329,1,1,1,0
LEVEL_COMPLETED_1330,1,1,1,0
LEVEL_COMPLETED_1331,1,1,1,0
LEVEL_COMPLETED_1332,1,1,1,0
LEVEL_COMPLETED_1333,1,1,1,0
LEVEL_COMPLETED_1334,1,1,1,0
LEVEL_COMPLETED_1335,1,1,1,0
LEVEL_COMPLETED_1336,1,1,1,0
LEVEL_COMPLETED_1337,1,1,1,0
LEVEL_COMPLETED_1338,1,1,1,0
LEVEL_COMPLETED_1339,1,1,1,0
LEVEL_COMPLETED_1340,1,1,1,0
LEVEL_COMPLETED_1341,1,1,1,0
LEVEL_COMPLETED_1342,1,1,1,0
LEVEL_COMPLETED_1343,1,1,1,0
LEVEL_COMPLETED_1344,1,1,1,0
LEVEL_COMPLETED_1345,1,1,1,0
LEVEL_COMPLETED_1346,1,1,1,0
LEVEL_COMPLETED_1347,1,1,1,0
LEVEL_COMPLETED_1348,1,1,1,0
LEVEL_COMPLETED_1349,1,1,1,0
LEVEL_COMPLETED_1350,1,1,1,0
LEVEL_COMPLETED_1351,1,1,1,0
LEVEL_COMPLETED_1352,1,1,1,0
LEVEL_COMPLETED_1353,1,1,1,0
LEVEL_COMPLETED_1354,1,1,1,0
LEVEL_COMPLETED_1355,1,1,1,0
LEVEL_COMPLETED_1356,1,1,1,0
LEVEL_COMPLETED_1357,1,1,1,0
LEVEL_COMPLETED_1358,1,1,1,0
LEVEL_COMPLETED_1359,1,1,1,0
LEVEL_COMPLETED_1360,1,1,1,0
LEVEL_COMPLETED_1361,1,1,1,0
LEVEL_COMPLETED_1362,1,1,1,0
LEVEL_COMPLETED_1363,1,1,1,0
LEVEL_COMPLETED_1364,1,1,1,0
LEVEL_COMPLETED_1365,1,1,1,0
LEVEL_COMPLETED_1366,1,1,1,0
LEVEL_COMPLETED_1367,1,1,1,0
LEVEL_COMPLETED_1368,1,1,1,0
LEVEL_COMPLETED_1369,1,1,1,0
LEVEL_COMPLETED_1370,1,1,1,0
LEVEL_COMPLETED_1371,1,1,1,0
LEVEL_COMPLETED_1372,1,1,1,0
LEVEL_COMPLETED_1373,1,1,1,0
LEVEL_COMPLETED_1374,1,1,1,0
LEVEL_COMPLETED_1375,1,1,1,0
LEVEL_COMPLETED_1376,1,1,1,0
LEVEL_COMPLETED_1377,1,1,1,0
LEVEL_COMPLETED_1378,1,1,1,0
LEVEL_COMPLETED_1379,1,1,1,0
LEVEL_COMPLETED_1380,1,1,1,0
LEVEL_COMPLETED_1381,1,1,1,0
LEVEL_COMPLETED_1382,1,1,1,0
LEVEL_COMPLETED_1383,1,1,1,0
LEVEL_COMPLETED_1384,1,1,1,0
LEVEL_COMPLETED_1385,1,1,1,0
LEVEL_COMPLETED_1386,1,1,1,0
LEVEL_COMPLETED_1387,1,1,1,0
LEVEL_COMPLETED_1388,1,1,1,0
LEVEL_COMPLETED_1389,1,1,1,0
LEVEL_COMPLETED_1390,1,1,1,0
LEVEL_COMPLETED_1391,1,1,1,0
LEVEL_COMPLETED_1392,1,1,1,0
LEVEL_COMPLETED_1393,1,1,1,0
LEVEL_COMPLETED_1394,1,1,1,0
LEVEL_COMPLETED_1395,1,1,1,0
LEVEL_COMPLETED_1396,1,1,1,0
LEVEL_COMPLETED_1397,1,1,1,0
LEVEL_COMPLETED_1398,1,1,1,0
LEVEL_COMPLETED_1399,1,1,1,0
LEVEL_COMPLETED_1400,1,1,1,0
LEVEL_COMPLETED_1401,1,1,1,0
LEVEL_COMPLETED_1402,1,1,1,0
LEVEL_COMPLETED_1403,1,1,1,0
LEVEL_COMPLETED_1404,1,1,1,0
LEVEL_COMPLETED_1405,1,1,1,0
LEVEL_COMPLETED_1406,1,1,1,0
LEVEL_COMPLETED_1407,1,1,1,0
LEVEL_COMPLETED_1408,1,1,1,0
LEVEL_COMPLETED_1409,1,1,1,0
LEVEL_COMPLETED_1416,1,1,1,0
LEVEL_COMPLETED_1417,1,1,1,0
LEVEL_COMPLETED_1418,1,1,1,0
LEVEL_COMPLETED_1449,1,1,1,0
LEVEL_COMPLETED_1450,1,1,1,0
LEVEL_COMPLETED_1451,1,1,1,0
LEVEL_COMPLETED_1452,1,1,1,0
LEVEL_COMPLETED_1453,1,1,1,0
LEVEL_COMPLETED_1454,1,1,1,0
LEVEL_COMPLETED_1455,1,1,1,0
LEVEL_COMPLETED_1456,1,1,1,0
LEVEL_COMPLETED_1457,1,1,1,0
LEVEL_COMPLETED_1458,1,1,1,0
LEVEL_COMPLETED_1459,1,1,1,0
LEVEL_COMPLETED_1460,1,1,1,0
LEVEL_COMPLETED_1461,1,1,1,0
LEVEL_COMPLETED_1462,1,1,1,0
LEVEL_COMPLETED_1463,1,1,1,0
LEVEL_COMPLETED_1464,1,1,1,0
LEVEL_COMPLETED_1465,1,1,1,0
LEVEL_COMPLETED_1466,1,1,1,0
LEVEL_COMPLETED_1467,1,1,1,0
LEVEL_COMPLETED_1468,1,1,1,0
LEVEL_COMPLETED_1469,1,1,1,0
LEVEL_COMPLETED_1470,1,1,1,0
LEVEL_COMPLETED_1471,1,1,1,0
LEVEL_COMPLETED_1472,1,1,1,0
LEVEL_COMPLETED_1473,1,1,1,0
LEVEL_COMPLETED_1474,1,1,1,0
LEVEL_COMPLETED_1475,1,1,1,0
LEVEL_COMPLETED_1476,1,1,1,0
LEVEL_COMPLETED_1477,1,1,1,0
LEVEL_COMPLETED_1478,1,1,1,0
LEVEL_COMPLETED_1479,1,1,1,0
LEVEL_COMPLETED_1480,1,1,1,0
LEVEL_COMPLETED_1481,1,1,1,0
LEVEL_COMPLETED_1482,1,1,1,0
LEVEL_COMPLETED_1483,1,1,1,0
LEVEL_COMPLETED_1484,1,1,1,0
LEVEL_COMPLETED_1485,1,1,1,0
LEVEL_COMPLETED_1486,1,1,1,0
LEVEL_COMPLETED_1487,1,1,1,0
LEVEL_COMPLETED_1488,1,1,1,0
LEVEL_COMPLETED_1489,1,1,1,0
LEVEL_COMPLETED_1490,1,1,1,0
LEVEL_COMPLETED_1491,1,1,1,0
LEVEL_COMPLETED_1492,1,1,1,0
LEVEL_COMPLETED_1493,1,1,1,0
LEVEL_COMPLETED_1494,1,1,1,0
LEVEL_COMPLETED_1495,1,1,1,0
LEVEL_COMPLETED_1496,1,1,1,0
LEVEL_COMPLETED_1497,1,1,1,0
LEVEL_COMPLETED_1498,1,1,1,0
LEVEL_COMPLETED_1499,1,1,1,0
LEVEL_COMPLETED_1500,1,1,1,0
LEVEL_COMPLETED_1501,1,1,1,0
LEVEL_COMPLETED_1502,1,1,1,0
LEVEL_COMPLETED_1503,1,1,1,0
LEVEL_COMPLETED_1504,1,1,1,0
LEVEL_COMPLETED_1505,1,1,1,0
LEVEL_COMPLETED_1506,1,1,1,0
LEVEL_COMPLETED_1507,1,1,1,0
LEVEL_COMPLETED_1508,1,1,1,0
LEVEL_COMPLETED_1509,1,1,1,0
LEVEL_COMPLETED_1510,1,1,1,0
LEVEL_COMPLETED_1511,1,1,1,0
LEVEL_COMPLETED_1512,1,1,1,0
LEVEL_COMPLETED_1513,1,1,1,0
LEVEL_COMPLETED_1514,1,1,1,0
LEVEL_COMPLETED_1515,1,1,1,0
LEVEL_COMPLETED_1516,1,1,1,0
LEVEL_COMPLETED_1517,1,1,1,0
LEVEL_COMPLETED_1518,1,1,1,0
LEVEL_COMPLETED_1519,1,1,1,0
LEVEL_COMPLETED_1520,1,1,1,0
LEVEL_COMPLETED_1521,1,1,1,0
LEVEL_COMPLETED_1522,1,1,1,0
LEVEL_COMPLETED_1523,1,1,1,0
LEVEL_COMPLETED_1524,1,1,1,0
LEVEL_COMPLETED_1525,1,1,1,0
LEVEL_COMPLETED_1526,1,1,1,0
LEVEL_COMPLETED_1527,1,1,1,0
LEVEL_COMPLETED_1528,1,1,1,0
LEVEL_COMPLETED_1529,1,1,1,0
LEVEL_COMPLETED_1530,1,1,1,0
LEVEL_COMPLETED_1531,1,1,1,0
LEVEL_COMPLETED_1532,1,1,1,0
LEVEL_COMPLETED_1533,1,1,1,0
LEVEL_COMPLETED_1534,1,1,1,0
LEVEL_COMPLETED_1535,1,1,1,0
LEVEL_COMPLETED_1536,1,1,1,0
LEVEL_COMPLETED_1537,1,1,1,0
LEVEL_COMPLETED_1538,1,1,1,0
LEVEL_COMPLETED_1539,1,1,1,0
LEVEL_COMPLETED_1540,1,1,1,0
LEVEL_COMPLETED_1541,1,1,1,0
LEVEL_COMPLETED_1542,1,1,1,0
LEVEL_COMPLETED_1543,1,1,1,0
LEVEL_COMPLETED_1544,1,1,1,0
LEVEL_COMPLETED_1545,1,1,1,0
LEVEL_COMPLETED_1546,1,1,1,0
LEVEL_COMPLETED_1547,1,1,1,0
LEVEL_COMPLETED_1548,1,1,1,0
LEVEL_COMPLETED_1549,1,1,1,0
LEVEL_COMPLETED_1550,1,1,1,0
LEVEL_COMPLETED_1551,1,1,1,0
LEVEL_COMPLETED_1552,1,1,1,0
LEVEL_COMPLETED_1553,1,1,1,0
LEVEL_COMPLETED_1554,1,1,1,0
LEVEL_COMPLETED_1555,1,1,1,0
LEVEL_COMPLETED_1556,1,1,1,0
LEVEL_COMPLETED_1557,1,1,1,0
LEVEL_COMPLETED_1558,1,1,1,0
LEVEL_COMPLETED_1559,1,1,1,0
LEVEL_COMPLETED_1560,1,1,1,0
LEVEL_COMPLETED_1561,1,1,1,0
LEVEL_COMPLETED_1562,1,1,1,0
LEVEL_COMPLETED_1563,1,1,1,0
LEVEL_COMPLETED_1564,1,1,1,0
LEVEL_COMPLETED_1565,1,1,1,0
LEVEL_COMPLETED_1566,1,1,1,0
LEVEL_COMPLETED_1567,1,1,1,0
LEVEL_COMPLETED_1568,1,1,1,0
